Name,Status,Batch,Team_size,Website,Founders
Mission 100%,Inactive,IK12,2,http://mission100percent.com,Unknown ( )
ClassroomIQ,Inactive,IK12,2,http://www.getclassroomiq.com,Steve Dillinger (https://www.linkedin.com/in/stevedillinger )
Cellabus,Inactive,IK12,2,http://www.cellabus.com,Founder ( )
NetClick Inc,Inactive,IK12,0,https://www.netclick.me,Founder name ( )
Geddit,Inactive,IK12,2,http://letsgeddit.com,Your name 1 (https://www.linkedin.com/in/your-name-1/ ); Your name 2 (https://www.linkedin.com/in/your-name-2/ )
GigaBryte,Inactive,IK12,11,https://www.gigabryte.com/,Founder 1 (https://www.linkedin.com/in/firstname1-lastname1/ https://twitter.com/firstname1-lastname1); Founder 2 (https://www.linkedin.com/in/firstname2-lastname2/ https://twitter.com/firstname2-lastname2)
VideoNotes,Inactive,IK12,11,http://videonot.es,Founder 1 (https://www.linkedin.com/in/linked-in-profile-1/ https://twitter.com/twitter-profile-1/); Founder 2 (https://www.linkedin.com/in/linked-in-profile-2/ https://twitter.com/twitter-profile-2/)
StudyRoom,Inactive,IK12,2,http://www.getstudyroom.com,Pindi Albert (https://www.linkedin.com/in/ndalal ); Emerson Malca (https://www.linkedin.com/in/emersonmalca )
Tioki,Inactive,IK12,2,http://www.tioki.com,Founders' name (https://www.linkedin.com/... https://twitter.com/...)
Blendspace,Inactive,IK12,2,http://www.blendspace.com,Gabriel Cebrian (https://www.linkedin.com/in/gabceb https://twitter.com/gabceb); Amy Lin (https://linkedin.com/in/heyamylin https://twitter.com/heyamylin)
MommaZoo,Inactive,IK12,2,https://www.mommazoo.com,Momo (https://www.linkedin.com/in/momo/ https://twitter.com/momo/); Zoo (https://www.linkedin.com/in/zoo/ https://twitter.com/zoo/)
SmarterCookie,Inactive,IK12,2,http://beasmartercookie.com,Tess Brustein (https://www.linkedin.com/in/tess-brustein ); Mike Gerson (http://www.linkedin.com/pub/mike-gerson/a/499/838/ )
DSK,Inactive,IK12,0,http://mytryumph.com,Name (https://www.linkedin.com/ https://www.twitter.com/)
Socrative,Inactive,IK12,11,https://www.socrative.com,Michael West (https://www.linkedin.com/in/michaelhwest )
TopMind,Inactive,IK12,0,https://satrocket.com,Founder (https://www.linkedin.com/school/y-combinator/ https://www.twitter.com/ycombinator)
LearningJar,Inactive,IK12,2,https://www.learningjar.com,Unknown (https://www.linkedin.com/ https://www.twitter.com/)
InstaGrok,Inactive,IK12,11,http://www.instagrok.com,Founder 1 ( )
Class Connect,Inactive,IK12,2,http://www.classconnect.com,Founder name 1 ( )
BrainNook,Inactive,IK12,0,http://www.brainnook.com,Founder name (no link found no link found)
TutorCloud,Inactive,IK12,0,http://www.tutorcloud.com,John Doe (https://www.linkedin.com/in/johndoe https://twitter.com/johndoe)
Eleven Learning,Inactive,IK12,0,https://www.elevenlearning.com, FOUNDERS_NAME_UNSPECIFIED  ( )
